DMN001,KPI_Climate_CPD_IP,195846
DMN001,KPI_ClimateHeat_CPD_IP,
DMN001,KPI_ReachCTP_CPD_IP,58590
DMR001,KPI_ReachCTP_CPD_IP,9600
DEG001,KPI_ReachCTP_CPD_IP,4411
DMN001,KPI_ReachDRER_CPD_IP,58590
DEG001,KPI_ReachDRER_CPD_IP,1017321
DMN001,KPI_ReachDRR_CPD_IP,195846
DEG001,KPI_ReachDRR_CPD_IP,2572
DMN001,KPI_ReachH_CPD_IP,37742
DEG001,KPI_ReachH_CPD_IP,240909
DMN001,KPI_ReachHI_CPD_IP,
DMN001,KPI_ReachHPM_CPD_IP,22696
DMN001,KPI_ReachL_CPD_IP,5472
DEG001,KPI_ReachL_CPD_IP,141
DMN001,KPI_ReachLTSPD_CPD_IP,509773
DMR001,KPI_ReachLTSPD_CPD_IP,5400
DEG001,KPI_ReachLTSPD_CPD_IP,46704
DMN001,KPI_ReachM_CPD_IP,
DEG001,KPI_ReachM_CPD_IP,1056909
DMN001,KPI_ReachRCRCEd_CPD_IP,
DMN001,KPI_ReachS_CPD_IP,2635
DMN001,KPI_ReachSI_CPD_IP,5291
DEG001,KPI_ReachSI_CPD_IP,10000
DMN001,KPI_ReachWASH_CPD_IP,313034
DEG001,KPI_ReachWASH_CPD_IP,1072038
DMN001,KPI_TrainFA_Tot_IP,1300
DEG001,KPI_TrainFA_Tot_IP,12350
DMN001,KPI_DonBlood_Tot_IP,
DEG001,KPI_DonBlood_Tot_IP,100560
DMN001,KPI_GB_Tot_IP,18
DEG001,KPI_GB_Tot_IP,10
DMN001,KPI_PeopleVol_Tot_IP,4877
DEG001,KPI_PeopleVol_Tot_IP,35040
DMN001,KPI_PStaff_Tot_IP,185
DEG001,KPI_PStaff_Tot_IP,473
DMN001,KPI_noLocalUnits_IP,1
DMR001,KPI_noLocalUnits_IP,7
DSZ001,KPI_IncomeLC_CHF_IP,
DDO001,KPI_IncomeLC_CHF_IP,11934145
DMN001,KPI_IncomeLC_CHF_IP,
DHN001,KPI_IncomeLC_CHF_IP,1986118
DCD001,KPI_IncomeLC_CHF_IP,8839982
DMR001,KPI_IncomeLC_CHF_IP,17204
DSV001,KPI_IncomeLC_CHF_IP,8630276
DPS001,KPI_IncomeLC_CHF_IP,26065896
DKR001,KPI_IncomeLC_CHF_IP,510412313
DET001,KPI_IncomeLC_CHF_IP,36586654
DTH001,KPI_IncomeLC_CHF_IP,818228754
DCZ001,KPI_IncomeLC_CHF_IP,5191219
DSL001,KPI_IncomeLC_CHF_IP,1332039
DEG001,KPI_IncomeLC_CHF_IP,13422893
DGT001,KPI_IncomeLC_CHF_IP,6661331
DNP001,KPI_IncomeLC_CHF_IP,718573
DPK001,KPI_IncomeLC_CHF_IP,8852876
DCF001,KPI_IncomeLC_CHF_IP,1069219
DDO001,KPI_expenditureLC_CHF_IP,11183543
DMN001,KPI_expenditureLC_CHF_IP,
DHN001,KPI_expenditureLC_CHF_IP,18930764
DCD001,KPI_expenditureLC_CHF_IP,8114751
DMR001,KPI_expenditureLC_CHF_IP,12449
DSV001,KPI_expenditureLC_CHF_IP,8759455
DPS001,KPI_expenditureLC_CHF_IP,19721992
DKR001,KPI_expenditureLC_CHF_IP,488524720
DET001,KPI_expenditureLC_CHF_IP,31375430
DTH001,KPI_expenditureLC_CHF_IP,719312781
DCZ001,KPI_expenditureLC_CHF_IP,5278053
DSL001,KPI_expenditureLC_CHF_IP,1443073
DEG001,KPI_expenditureLC_CHF_IP,13066080
DGT001,KPI_expenditureLC_CHF_IP,6349744
DNP001,KPI_expenditureLC_CHF_IP,6159065
DPK001,KPI_expenditureLC_CHF_IP,2348876
DCF001,KPI_expenditureLC_CHF_IP,1130369
