,0,1,2
0,DET001,KPI_Climate_CPD_IP,
1,DET001,KPI_ReachDRER_CPD_IP,
2,DJP001,KPI_IncomeLC_CHF_IP,10323894987.0
3,DJP001,KPI_expenditureLC_CHF_IP,9761975790.0
