DPA001,KPI_TrainFA_Tot_IP,1447
DSG001,KPI_TrainFA_Tot_IP,7848
DLB001,KPI_TrainFA_Tot_IP,15652
DNI001,KPI_TrainFA_Tot_IP,399
DGD001,KPI_TrainFA_Tot_IP,208
DMR001,KPI_TrainFA_Tot_IP,231
DCG001,KPI_DonBlood_Tot_IP,2193
DMZ001,KPI_DonBlood_Tot_IP,2132
DKR001,KPI_DonBlood_Tot_IP,2435997
DCD001,KPI_DonBlood_Tot_IP,124215
DES001,KPI_DonBlood_Tot_IP,129397
DLK001,KPI_DonBlood_Tot_IP,1472
DLY001,KPI_DonBlood_Tot_IP,2230
DSV001,KPI_DonBlood_Tot_IP,15444
DAO001,KPI_DonBlood_Tot_IP,2000
DSC001,KPI_DonBlood_Tot_IP,13
DPY001,KPI_DonBlood_Tot_IP,3223
DBO001,KPI_DonBlood_Tot_IP,50
DPK001,KPI_DonBlood_Tot_IP,6525
DCL001,KPI_DonBlood_Tot_IP,1390
DCM001,KPI_DonBlood_Tot_IP,53
DSN001,KPI_DonBlood_Tot_IP,70
DNP001,KPI_DonBlood_Tot_IP,270780
DBA001,KPI_DonBlood_Tot_IP,30345
DIN001,KPI_DonBlood_Tot_IP,15239
DGM001,KPI_DonBlood_Tot_IP,405
DEC001,KPI_DonBlood_Tot_IP,251716
DML001,KPI_DonBlood_Tot_IP,103
DDO001,KPI_DonBlood_Tot_IP,2764
DUG001,KPI_DonBlood_Tot_IP,1620000
DLA001,KPI_DonBlood_Tot_IP,73023
DBI001,KPI_DonBlood_Tot_IP,2224
DDJ001,KPI_DonBlood_Tot_IP,36
DHN001,KPI_DonBlood_Tot_IP,51173
DIR001,KPI_DonBlood_Tot_IP,154887
DGT001,KPI_DonBlood_Tot_IP,6464
DBD001,KPI_DonBlood_Tot_IP,76708
DMV001,KPI_DonBlood_Tot_IP,32
DGH001,KPI_DonBlood_Tot_IP,309
DAR001,KPI_DonBlood_Tot_IP,4342
DEG001,KPI_DonBlood_Tot_IP,89142
DTV001,KPI_DonBlood_Tot_IP,35
DNG001,KPI_DonBlood_Tot_IP,2062
DMM001,KPI_DonBlood_Tot_IP,2716
DSL001,KPI_DonBlood_Tot_IP,1673
DBZ001,KPI_DonBlood_Tot_IP,57
DBY001,KPI_DonBlood_Tot_IP,2041
DMY001,KPI_DonBlood_Tot_IP,18438
DFI001,KPI_DonBlood_Tot_IP,123137
DGW001,KPI_DonBlood_Tot_IP,80
DKE001,KPI_DonBlood_Tot_IP,43940
DNO001,KPI_DonBlood_Tot_IP,73856
DTZ001,KPI_DonBlood_Tot_IP,14352
DST001,KPI_DonBlood_Tot_IP,16
DJP001,KPI_DonBlood_Tot_IP,5033286
DTR001,KPI_DonBlood_Tot_IP,2221953
DGN001,KPI_DonBlood_Tot_IP,1370
DRU001,KPI_DonBlood_Tot_IP,97000
DIL001,KPI_DonBlood_Tot_IP,336456
DIQ001,KPI_DonBlood_Tot_IP,89
DDZ001,KPI_DonBlood_Tot_IP,5315
DAF001,KPI_DonBlood_Tot_IP,428
DTL001,KPI_DonBlood_Tot_IP,1044
DVN001,KPI_DonBlood_Tot_IP,1555593
DKG001,KPI_DonBlood_Tot_IP,1234
DTO001,KPI_DonBlood_Tot_IP,150
DVC001,KPI_DonBlood_Tot_IP,1
DUA001,KPI_DonBlood_Tot_IP,1619
DWS001,KPI_DonBlood_Tot_IP,9122
DBE001,KPI_DonBlood_Tot_IP,254129
DKM001,KPI_DonBlood_Tot_IP,37
DVE001,KPI_DonBlood_Tot_IP,399
DGY001,KPI_DonBlood_Tot_IP,65
DAL001,KPI_DonBlood_Tot_IP,4825
DTH001,KPI_DonBlood_Tot_IP,576941
DMW001,KPI_DonBlood_Tot_IP,5808
DSR001,KPI_DonBlood_Tot_IP,5000
DMC001,KPI_DonBlood_Tot_IP,1581
DSI001,KPI_DonBlood_Tot_IP,90843
DRO001,KPI_DonBlood_Tot_IP,567
DRW001,KPI_DonBlood_Tot_IP,15353
DCU001,KPI_DonBlood_Tot_IP,9325
DAZ001,KPI_DonBlood_Tot_IP,402
DPH001,KPI_DonBlood_Tot_IP,342102
DSA001,KPI_DonBlood_Tot_IP,5147
DTD001,KPI_DonBlood_Tot_IP,815
DBW001,KPI_DonBlood_Tot_IP,681
DPL001,KPI_DonBlood_Tot_IP,104067
DGE001,KPI_DonBlood_Tot_IP,56
DLV001,KPI_DonBlood_Tot_IP,6001
DZA001,KPI_DonBlood_Tot_IP,23
DMX001,KPI_DonBlood_Tot_IP,11382
DSG001,KPI_DonBlood_Tot_IP,71772
DLB001,KPI_DonBlood_Tot_IP,45231
DMR001,KPI_DonBlood_Tot_IP,27
DCG001,KPI_GB_Tot_IP,5
DMZ001,KPI_GB_Tot_IP,13
DKR001,KPI_GB_Tot_IP,28
DCD001,KPI_GB_Tot_IP,10
DES001,KPI_GB_Tot_IP,45
DFM001,KPI_GB_Tot_IP,9
DLK001,KPI_GB_Tot_IP,15
DLY001,KPI_GB_Tot_IP,4
DZM001,KPI_GB_Tot_IP,10
DPG001,KPI_GB_Tot_IP,9
DLC001,KPI_GB_Tot_IP,11
DSV001,KPI_GB_Tot_IP,11
DKI001,KPI_GB_Tot_IP,9
DPE001,KPI_GB_Tot_IP,10
DNE001,KPI_GB_Tot_IP,16
DSC001,KPI_GB_Tot_IP,9
DID001,KPI_GB_Tot_IP,21
DCF001,KPI_GB_Tot_IP,8
DPY001,KPI_GB_Tot_IP,12
DAM001,KPI_GB_Tot_IP,11
DKN001,KPI_GB_Tot_IP,13
DZW001,KPI_GB_Tot_IP,10
DLS001,KPI_GB_Tot_IP,10
DLR001,KPI_GB_Tot_IP,25
DKP001,KPI_GB_Tot_IP,25
DPK001,KPI_GB_Tot_IP,22
DFJ001,KPI_GB_Tot_IP,8
DCL001,KPI_GB_Tot_IP,5
DCM001,KPI_GB_Tot_IP,169
DSN001,KPI_GB_Tot_IP,90
DLT001,KPI_GB_Tot_IP,7
DNP001,KPI_GB_Tot_IP,30
DBA001,KPI_GB_Tot_IP,10
DCV001,KPI_GB_Tot_IP,8
DIN001,KPI_GB_Tot_IP,12
DGM001,KPI_GB_Tot_IP,17
DEC001,KPI_GB_Tot_IP,50
DSB001,KPI_GB_Tot_IP,10
DSD001,KPI_GB_Tot_IP,17
DML001,KPI_GB_Tot_IP,13
DBS001,KPI_GB_Tot_IP,22
DTN001,KPI_GB_Tot_IP,16
DDO001,KPI_GB_Tot_IP,7
DBR001,KPI_GB_Tot_IP,44
DUG001,KPI_GB_Tot_IP,13
DLA001,KPI_GB_Tot_IP,2
DBI001,KPI_GB_Tot_IP,8
DHN001,KPI_GB_Tot_IP,18
DIR001,KPI_GB_Tot_IP,17
DGT001,KPI_GB_Tot_IP,11
DBD001,KPI_GB_Tot_IP,15
DGQ001,KPI_GB_Tot_IP,7
DMV001,KPI_GB_Tot_IP,11
DGH001,KPI_GB_Tot_IP,7
DBB001,KPI_GB_Tot_IP,9
DAR001,KPI_GB_Tot_IP,11
DEG001,KPI_GB_Tot_IP,12
DTV001,KPI_GB_Tot_IP,8
DHT001,KPI_GB_Tot_IP,12
DMM001,KPI_GB_Tot_IP,11
DSL001,KPI_GB_Tot_IP,9
DBZ001,KPI_GB_Tot_IP,6
DBT001,KPI_GB_Tot_IP,7
DBY001,KPI_GB_Tot_IP,27
DSO001,KPI_GB_Tot_IP,16
DMY001,KPI_GB_Tot_IP,18
DFI001,KPI_GB_Tot_IP,10
DCR001,KPI_GB_Tot_IP,9
DGW001,KPI_GB_Tot_IP,19
DKE001,KPI_GB_Tot_IP,17
DNO001,KPI_GB_Tot_IP,17
DSM001,KPI_GB_Tot_IP,8
DCA001,KPI_GB_Tot_IP,15
DVU001,KPI_GB_Tot_IP,9
DTZ001,KPI_GB_Tot_IP,20
DST001,KPI_GB_Tot_IP,8
DJP001,KPI_GB_Tot_IP,65
DGN001,KPI_GB_Tot_IP,4
DMT001,KPI_GB_Tot_IP,4
DBH001,KPI_GB_Tot_IP,9
DIQ001,KPI_GB_Tot_IP,12
DPS001,KPI_GB_Tot_IP,19
DDZ001,KPI_GB_Tot_IP,9
DMA001,KPI_GB_Tot_IP,14
DET001,KPI_GB_Tot_IP,9
DUZ001,KPI_GB_Tot_IP,26
DAE001,KPI_GB_Tot_IP,13
DSK001,KPI_GB_Tot_IP,5
DCN001,KPI_GB_Tot_IP,166
DTL001,KPI_GB_Tot_IP,19
DVN001,KPI_GB_Tot_IP,4
DKG001,KPI_GB_Tot_IP,10
DTO001,KPI_GB_Tot_IP,6
DVC001,KPI_GB_Tot_IP,10
DUA001,KPI_GB_Tot_IP,75
DNA001,KPI_GB_Tot_IP,16
DUY001,KPI_GB_Tot_IP,7
DWS001,KPI_GB_Tot_IP,9
DBE001,KPI_GB_Tot_IP,31
DKM001,KPI_GB_Tot_IP,6
DVE001,KPI_GB_Tot_IP,104
DKH001,KPI_GB_Tot_IP,13
DMH001,KPI_GB_Tot_IP,8
DGA001,KPI_GB_Tot_IP,7
DGY001,KPI_GB_Tot_IP,5
DAL001,KPI_GB_Tot_IP,14
DTH001,KPI_GB_Tot_IP,71
DMN001,KPI_GB_Tot_IP,19
DMW001,KPI_GB_Tot_IP,21
DSR001,KPI_GB_Tot_IP,11
