,0,1,2
0,DTT001,KPI_IncomeLC_CHF_IP,
1,DGY001,KPI_IncomeLC_CHF_IP,
2,DTT001,KPI_expenditureLC_CHF_IP,
3,DGY001,KPI_expenditureLC_CHF_IP,
