DLK001,KPI_Climate_CPD_IP,126810
DIL001,KPI_Climate_CPD_IP,200000
DCD001,KPI_Climate_CPD_IP,155240
DIL001,KPI_ClimateHeat_CPD_IP,100000
DLV001,KPI_ClimateHeat_CPD_IP,
DGY001,KPI_ReachCTP_CPD_IP,
DLK001,KPI_ReachCTP_CPD_IP,119500
DIE001,KPI_ReachCTP_CPD_IP,2434
DNA001,KPI_ReachCTP_CPD_IP,
DCD001,KPI_ReachCTP_CPD_IP,8500
DRW001,KPI_ReachCTP_CPD_IP,25735
DGY001,KPI_ReachDRER_CPD_IP,
DLK001,KPI_ReachDRER_CPD_IP,967651
DZW001,KPI_ReachDRER_CPD_IP,191000
DNA001,KPI_ReachDRER_CPD_IP,
DCD001,KPI_ReachDRER_CPD_IP,648795
DRW001,KPI_ReachDRER_CPD_IP,173954
DLK001,KPI_ReachDRR_CPD_IP,1386000
DCD001,KPI_ReachDRR_CPD_IP,672671
DLS001,KPI_ReachH_CPD_IP,80560
DGY001,KPI_ReachH_CPD_IP,225
DLK001,KPI_ReachH_CPD_IP,283500
DEE001,KPI_ReachH_CPD_IP,
DIE001,KPI_ReachH_CPD_IP,1499
DZW001,KPI_ReachH_CPD_IP,203421
DNA001,KPI_ReachH_CPD_IP,
DCD001,KPI_ReachH_CPD_IP,6231093
DGY001,KPI_ReachHI_CPD_IP,
DLK001,KPI_ReachHI_CPD_IP,16079
DPK001,KPI_ReachHI_CPD_IP,29999
DIL001,KPI_ReachHI_CPD_IP,1100000
DGY001,KPI_ReachHPM_CPD_IP,
DLK001,KPI_ReachHPM_CPD_IP,
DKM001,KPI_ReachHPM_CPD_IP,666
DIE001,KPI_ReachHPM_CPD_IP,66
DGY001,KPI_ReachL_CPD_IP,47
DLK001,KPI_ReachL_CPD_IP,
DEE001,KPI_ReachL_CPD_IP,
DNA001,KPI_ReachL_CPD_IP,
DCD001,KPI_ReachL_CPD_IP,198681
DGY001,KPI_ReachLTSPD_CPD_IP,1554
DLK001,KPI_ReachLTSPD_CPD_IP,139100
DEE001,KPI_ReachLTSPD_CPD_IP,
DLA001,KPI_ReachLTSPD_CPD_IP,61962
DIE001,KPI_ReachLTSPD_CPD_IP,6275
DLV001,KPI_ReachLTSPD_CPD_IP,
DNA001,KPI_ReachLTSPD_CPD_IP,
DCD001,KPI_ReachLTSPD_CPD_IP,2716313
DRW001,KPI_ReachLTSPD_CPD_IP,877648
DLK001,KPI_ReachM_CPD_IP,96000
DEE001,KPI_ReachM_CPD_IP,
DIE001,KPI_ReachM_CPD_IP,20062
DNA001,KPI_ReachM_CPD_IP,
DCD001,KPI_ReachM_CPD_IP,269860
DGY001,KPI_ReachRCRCEd_CPD_IP,31
DLK001,KPI_ReachRCRCEd_CPD_IP,
DEE001,KPI_ReachRCRCEd_CPD_IP,
DTZ001,KPI_ReachRCRCEd_CPD_IP,228474
DIE001,KPI_ReachRCRCEd_CPD_IP,1064
DGY001,KPI_ReachS_CPD_IP,
DLK001,KPI_ReachS_CPD_IP,
DIE001,KPI_ReachS_CPD_IP,10223
DLV001,KPI_ReachS_CPD_IP,
DCD001,KPI_ReachS_CPD_IP,21334
DLK001,KPI_ReachSI_CPD_IP,
DEE001,KPI_ReachSI_CPD_IP,
DKM001,KPI_ReachSI_CPD_IP,32842
DIL001,KPI_ReachSI_CPD_IP,500
DLV001,KPI_ReachSI_CPD_IP,
DCD001,KPI_ReachSI_CPD_IP,555863
DGY001,KPI_ReachWASH_CPD_IP,271
DLK001,KPI_ReachWASH_CPD_IP,44700
DEE001,KPI_ReachWASH_CPD_IP,
DKM001,KPI_ReachWASH_CPD_IP,11350
DPK001,KPI_ReachWASH_CPD_IP,6000
DZW001,KPI_ReachWASH_CPD_IP,173500
DIL001,KPI_ReachWASH_CPD_IP,28220
DNA001,KPI_ReachWASH_CPD_IP,
DLK001,KPI_TrainFA_Tot_IP,1138
DSI001,KPI_TrainFA_Tot_IP,35738
DNA001,KPI_TrainFA_Tot_IP,
DGY001,KPI_DonBlood_Tot_IP,
DLK001,KPI_DonBlood_Tot_IP,2780
DRW001,KPI_DonBlood_Tot_IP,
DLK001,KPI_GB_Tot_IP,16
DEE001,KPI_GB_Tot_IP,
DLK001,KPI_PeopleVol_Tot_IP,1800
DZW001,KPI_PeopleVol_Tot_IP,1440
DLK001,KPI_PStaff_Tot_IP,249
DLK001,KPI_noLocalUnits_IP,307
DEE001,KPI_noLocalUnits_IP,
DIE001,KPI_IncomeLC_CHF_IP,19390179
DZW001,KPI_IncomeLC_CHF_IP,9160691
DPS001,KPI_IncomeLC_CHF_IP,27723962
DCD001,KPI_IncomeLC_CHF_IP,10503442
DRW001,KPI_IncomeLC_CHF_IP,6636235
DEE001,KPI_expenditureLC_CHF_IP,
DIE001,KPI_expenditureLC_CHF_IP,22014608
DPS001,KPI_expenditureLC_CHF_IP,20976519
DNA001,KPI_expenditureLC_CHF_IP,
DCD001,KPI_expenditureLC_CHF_IP,9641741
DRW001,KPI_expenditureLC_CHF_IP,6165205
